fromNode	toNode	weight	direction	fromAltName	toAltName
C20orf141	APLN	0.115018087381035	undirected	NA	NA
C20orf141	SERPINA3	0.0825709256979987	undirected	NA	NA
C20orf141	OSM	0.0728658902456833	undirected	NA	NA
C20orf141	POM121L9P	0.0759590590484205	undirected	NA	NA
C20orf141	RNU1-13P	0.0694247433130035	undirected	NA	NA
C20orf141	CBLC	0.0977217423912683	undirected	NA	NA
C20orf141	IL4I1	0.123244668515743	undirected	NA	NA
C20orf141	MIR378G	0.0697431326467008	undirected	NA	NA
C20orf141	BDKRB2	0.0616847838081156	undirected	NA	NA
C20orf141	AC245128.3	0.0617211000357077	undirected	NA	NA
C20orf141	TCTEX1D4	0.0746878809489516	undirected	NA	NA
C20orf141	TIFAB	0.0708962229455517	undirected	NA	NA
TMEM239	CHI3L1	0.149209076978757	undirected	NA	NA
TMEM239	HSPA6	0.087535957763628	undirected	NA	NA
TMEM239	ITK	0.105924388097891	undirected	NA	NA
TMEM239	MC5R	0.119964970512426	undirected	NA	NA
TMEM239	LINC02605	0.112996869436759	undirected	NA	NA
TMEM239	HP	0.0908993540916726	undirected	NA	NA
TMEM239	AQP9	0.115269533889282	undirected	NA	NA
TMEM239	HABP2	0.0850645507537666	undirected	NA	NA
TMEM239	SERPINE1	0.143893759218959	undirected	NA	NA
TMEM239	MYBPH	0.0912403414028035	undirected	NA	NA
TMEM239	LRRC15	0.0776436253455504	undirected	NA	NA
TMEM239	NRAP	0.0994264663081802	undirected	NA	NA
TMEM239	SOCS3	0.14177301855716	undirected	NA	NA
TMEM239	AC007336.2	0.109184780942699	undirected	NA	NA
TMEM239	AC061992.1	0.135442868531804	undirected	NA	NA
TMEM239	S100A8	0.0878489961977809	undirected	NA	NA
TMEM239	CCL4	0.0690418312582267	undirected	NA	NA
TMEM239	MMP2-AS1	0.109535842909956	undirected	NA	NA
TMEM239	SPOCD1	0.0775993089575603	undirected	NA	NA
TMEM239	APOD	0.0754631511883303	undirected	NA	NA
TMEM239	AREG	0.0677786359970298	undirected	NA	NA
TMEM239	ANO3	0.0877387557683962	undirected	NA	NA
TMEM239	HNRNPKP3	0.0945025957304363	undirected	NA	NA
TMEM239	CCL2	0.10294715100721	undirected	NA	NA
TMEM239	S100A9	0.0844386642750438	undirected	NA	NA
TMEM239	SLCO1B1	0.0879495007769351	undirected	NA	NA
TMEM239	AL133330.1	0.0828383294690913	undirected	NA	NA
TMEM239	CCL4L2	0.0736943008268967	undirected	NA	NA
TMEM239	IL1RN	0.0785640640918976	undirected	NA	NA
TMEM239	AC245100.2	0.0768525120016907	undirected	NA	NA
TMEM239	AP000777.2	0.0968683279587242	undirected	NA	NA
TMEM239	FCAR	0.0672976483426564	undirected	NA	NA
TMEM239	AC092756.1	0.0540331610418551	undirected	NA	NA
TMEM239	AC093281.2	0.0805791331332758	undirected	NA	NA
TMEM239	LINC01993	0.0926907766675223	undirected	NA	NA
TMEM239	NLRC5	0.10583454631628	undirected	NA	NA
TMEM239	AC024145.1	0.0742831665489731	undirected	NA	NA
TMEM239	SOCS1	0.123468959041578	undirected	NA	NA
TMEM239	ICAM1	0.151844532881712	undirected	NA	NA
TMEM239	PCDH12	0.082485545767005	undirected	NA	NA
TMEM239	SMPD5	0.0857120500224859	undirected	NA	NA
TMEM239	BX640514.2	0.0846496556032398	undirected	NA	NA
TMEM239	FP475955.1	0.0727485045625981	undirected	NA	NA
TMEM239	SLC5A12	0.122740476751772	undirected	NA	NA
TMEM239	CXCL5	0.0725809843751414	undirected	NA	NA
TMEM239	MIR4731	0.0679500173957355	undirected	NA	NA
TMEM239	RN7SL399P	0.0871003840038981	undirected	NA	NA
TMEM239	FOXC2	0.0707078080565353	undirected	NA	NA
TMEM239	AC078845.1	0.0787589771809558	undirected	NA	NA
TMEM239	LNCTAM34A	0.0899567173226238	undirected	NA	NA
TMEM239	APLN	0.115695621284202	undirected	NA	NA
TMEM239	SERPINA3	0.085107510995962	undirected	NA	NA
TMEM239	OSM	0.0727091494000858	undirected	NA	NA
TMEM239	POM121L9P	0.0794340928901207	undirected	NA	NA
TMEM239	RNU1-13P	0.0683972012726927	undirected	NA	NA
TMEM239	CBLC	0.0955677270860347	undirected	NA	NA
TMEM239	IL4I1	0.126769536412132	undirected	NA	NA
TMEM239	MIR378G	0.0730945467171523	undirected	NA	NA
TMEM239	BDKRB2	0.0685218818032544	undirected	NA	NA
TMEM239	AC245128.3	0.0643396012230262	undirected	NA	NA
TMEM239	TCTEX1D4	0.0732605175020027	undirected	NA	NA
TMEM239	TIFAB	0.066764744107425	undirected	NA	NA
CHI3L1	HSPA6	0.116767064562295	undirected	NA	NA
CHI3L1	ITK	0.116884968531498	undirected	NA	NA
CHI3L1	MC5R	0.142161927306543	undirected	NA	NA
CHI3L1	LINC02605	0.123711147112849	undirected	NA	NA
CHI3L1	HP	0.117858707976049	undirected	NA	NA
CHI3L1	AQP9	0.139272281826496	undirected	NA	NA
CHI3L1	HABP2	0.10302945325358	undirected	NA	NA
CHI3L1	SERPINE1	0.157269661108684	undirected	NA	NA
CHI3L1	MYBPH	0.135446809314562	undirected	NA	NA
CHI3L1	LRRC15	0.0978762221471778	undirected	NA	NA
CHI3L1	NRAP	0.132088750883234	undirected	NA	NA
CHI3L1	SOCS3	0.150257239866876	undirected	NA	NA
CHI3L1	AC007336.2	0.111116863002951	undirected	NA	NA
CHI3L1	AC061992.1	0.139823805547608	undirected	NA	NA
CHI3L1	S100A8	0.108337886362516	undirected	NA	NA
CHI3L1	CCL4	0.0961817192625264	undirected	NA	NA
CHI3L1	MMP2-AS1	0.106445018642948	undirected	NA	NA
CHI3L1	SPOCD1	0.0985564158913788	undirected	NA	NA
CHI3L1	APOD	0.09938382437826	undirected	NA	NA
CHI3L1	AREG	0.103165004913005	undirected	NA	NA
CHI3L1	ANO3	0.102233562776915	undirected	NA	NA
CHI3L1	HNRNPKP3	0.105079213225018	undirected	NA	NA
CHI3L1	CCL2	0.132537392743457	undirected	NA	NA
CHI3L1	S100A9	0.101538748681319	undirected	NA	NA
CHI3L1	SLCO1B1	0.103367491256238	undirected	NA	NA
CHI3L1	AL133330.1	0.124575390980748	undirected	NA	NA
CHI3L1	CCL4L2	0.103766968461271	undirected	NA	NA
CHI3L1	IL1RN	0.110232220414157	undirected	NA	NA
CHI3L1	AC245100.2	0.106601004866875	undirected	NA	NA
CHI3L1	AP000777.2	0.117401450433819	undirected	NA	NA
CHI3L1	FCAR	0.102528537495331	undirected	NA	NA
CHI3L1	AC092756.1	0.0943699240081489	undirected	NA	NA
CHI3L1	AC093281.2	0.12411931485937	undirected	NA	NA
CHI3L1	LINC01993	0.100077885318598	undirected	NA	NA
CHI3L1	NLRC5	0.107272540946307	undirected	NA	NA
CHI3L1	AC024145.1	0.104688146067935	undirected	NA	NA
CHI3L1	SOCS1	0.142469860180576	undirected	NA	NA
CHI3L1	ICAM1	0.159822452838763	undirected	NA	NA
CHI3L1	PCDH12	0.0900520889341327	undirected	NA	NA
CHI3L1	SMPD5	0.120500434674026	undirected	NA	NA
CHI3L1	BX640514.2	0.104470241981434	undirected	NA	NA
CHI3L1	FP475955.1	0.107514875777157	undirected	NA	NA
CHI3L1	SLC5A12	0.128404455117247	undirected	NA	NA
CHI3L1	CXCL5	0.103339948813326	undirected	NA	NA
CHI3L1	MIR4731	0.110140456147544	undirected	NA	NA
CHI3L1	RN7SL399P	0.121818262116771	undirected	NA	NA
CHI3L1	FOXC2	0.107928932249081	undirected	NA	NA
CHI3L1	AC078845.1	0.0945064048639386	undirected	NA	NA
CHI3L1	LNCTAM34A	0.12736000565126	undirected	NA	NA
CHI3L1	APLN	0.130872832073287	undirected	NA	NA
CHI3L1	SERPINA3	0.12163396382154	undirected	NA	NA
CHI3L1	OSM	0.117914764340373	undirected	NA	NA
CHI3L1	POM121L9P	0.0951312871483403	undirected	NA	NA
CHI3L1	RNU1-13P	0.10513925076765	undirected	NA	NA
CHI3L1	CBLC	0.133213863799495	undirected	NA	NA
CHI3L1	IL4I1	0.138094267824844	undirected	NA	NA
CHI3L1	MIR378G	0.0971688933150346	undirected	NA	NA
CHI3L1	BDKRB2	0.0785000414700964	undirected	NA	NA
CHI3L1	AC245128.3	0.0873983956104178	undirected	NA	NA
CHI3L1	TCTEX1D4	0.107611778872857	undirected	NA	NA
CHI3L1	TIFAB	0.113625597392972	undirected	NA	NA
HSPA6	ITK	0.0680443618240251	undirected	NA	NA
HSPA6	MC5R	0.0892457706517971	undirected	NA	NA
HSPA6	LINC02605	0.0786006756210705	undirected	NA	NA
HSPA6	HP	0.0599823617011334	undirected	NA	NA
HSPA6	AQP9	0.0938853001700392	undirected	NA	NA
HSPA6	HABP2	0.0469198250479387	undirected	NA	NA
HSPA6	SERPINE1	0.11314958228386	undirected	NA	NA
HSPA6	MYBPH	0.0661012011006311	undirected	NA	NA
HSPA6	LRRC15	0.0466667190050846	undirected	NA	NA
HSPA6	NRAP	0.0760542950100392	undirected	NA	NA
HSPA6	SOCS3	0.108624991899243	undirected	NA	NA
HSPA6	AC007336.2	0.0643038383443246	undirected	NA	NA
HSPA6	AC061992.1	0.109977992045946	undirected	NA	NA
HSPA6	S100A8	0.0549668869195655	undirected	NA	NA
HSPA6	CCL4	0.048380457968126	undirected	NA	NA
HSPA6	MMP2-AS1	0.0617907291251879	undirected	NA	NA
HSPA6	SPOCD1	0.0504385862354133	undirected	NA	NA
HSPA6	APOD	0.0501999780369898	undirected	NA	NA
HSPA6	AREG	0.0529944835294473	undirected	NA	NA
HSPA6	ANO3	0.055810562684397	undirected	NA	NA
HSPA6	HNRNPKP3	0.0623998019010123	undirected	NA	NA
HSPA6	CCL2	0.0870167996146897	undirected	NA	NA
HSPA6	S100A9	0.0553716392159358	undirected	NA	NA
HSPA6	SLCO1B1	0.0588573014974088	undirected	NA	NA
HSPA6	AL133330.1	0.0688160065974596	undirected	NA	NA
HSPA6	CCL4L2	0.0496329583691916	undirected	NA	NA
HSPA6	IL1RN	0.0534497845258353	undirected	NA	NA
HSPA6	AC245100.2	0.0573912885882389	undirected	NA	NA
HSPA6	AP000777.2	0.0609885199755624	undirected	NA	NA
HSPA6	FCAR	0.0501405599432361	undirected	NA	NA
HSPA6	AC092756.1	0.0433120807882665	undirected	NA	NA
HSPA6	AC093281.2	0.0602167126401687	undirected	NA	NA
HSPA6	LINC01993	0.0584296721753373	undirected	NA	NA
HSPA6	NLRC5	0.0666921259276535	undirected	NA	NA
HSPA6	AC024145.1	0.0495936923980106	undirected	NA	NA
HSPA6	SOCS1	0.0839632191962002	undirected	NA	NA
HSPA6	ICAM1	0.111128090864372	undirected	NA	NA
HSPA6	PCDH12	0.0529597835385167	undirected	NA	NA
HSPA6	SMPD5	0.0566942864540175	undirected	NA	NA
HSPA6	BX640514.2	0.0493045099996398	undirected	NA	NA
HSPA6	FP475955.1	0.0543255490050672	undirected	NA	NA
HSPA6	SLC5A12	0.0705262255184215	undirected	NA	NA
HSPA6	CXCL5	0.052075697680315	undirected	NA	NA
HSPA6	MIR4731	0.0521493732634557	undirected	NA	NA
HSPA6	RN7SL399P	0.0588742355241081	undirected	NA	NA
HSPA6	FOXC2	0.0530775177812462	undirected	NA	NA
HSPA6	AC078845.1	0.0527330585174398	undirected	NA	NA
HSPA6	LNCTAM34A	0.0779107685015864	undirected	NA	NA
HSPA6	APLN	0.0890688602262585	undirected	NA	NA
HSPA6	SERPINA3	0.0678707962498896	undirected	NA	NA
HSPA6	OSM	0.0619851229248805	undirected	NA	NA
HSPA6	POM121L9P	0.051044741736542	undirected	NA	NA
HSPA6	RNU1-13P	0.0636942069886412	undirected	NA	NA
HSPA6	CBLC	0.0761929386873961	undirected	NA	NA
HSPA6	IL4I1	0.102558849054039	undirected	NA	NA
HSPA6	MIR378G	0.0485601863420361	undirected	NA	NA
HSPA6	BDKRB2	0.0473479306974188	undirected	NA	NA
HSPA6	AC245128.3	0.0454730811977321	undirected	NA	NA
HSPA6	TCTEX1D4	0.0557478636253239	undirected	NA	NA
HSPA6	TIFAB	0.0522756489076402	undirected	NA	NA
ITK	MC5R	0.105350754714864	undirected	NA	NA
ITK	LINC02605	0.102553201752736	undirected	NA	NA
ITK	HP	0.07511782813386	undirected	NA	NA
ITK	AQP9	0.0926007492508276	undirected	NA	NA
ITK	HABP2	0.0692867591719845	undirected	NA	NA
ITK	SERPINE1	0.102269850684923	undirected	NA	NA
ITK	MYBPH	0.0661370666082817	undirected	NA	NA
ITK	LRRC15	0.0531203362667546	undirected	NA	NA
ITK	NRAP	0.09082113163124	undirected	NA	NA
ITK	SOCS3	0.124300840662073	undirected	NA	NA
ITK	AC007336.2	0.0884283834478633	undirected	NA	NA
ITK	AC061992.1	0.117919388833354	undirected	NA	NA
ITK	S100A8	0.0770542387111183	undirected	NA	NA
ITK	CCL4	0.050784826077924	undirected	NA	NA
ITK	MMP2-AS1	0.0940051570459989	undirected	NA	NA
ITK	SPOCD1	0.0655826088525413	undirected	NA	NA
ITK	APOD	0.0632497826091022	undirected	NA	NA
ITK	AREG	0.0568695729850891	undirected	NA	NA
ITK	ANO3	0.0752989468291224	undirected	NA	NA
ITK	HNRNPKP3	0.0612000939040784	undirected	NA	NA
ITK	CCL2	0.0866651637954943	undirected	NA	NA
ITK	S100A9	0.0817499355047195	undirected	NA	NA
ITK	SLCO1B1	0.0588844231411611	undirected	NA	NA
ITK	AL133330.1	0.0679511225202151	undirected	NA	NA
ITK	CCL4L2	0.0495029853778579	undirected	NA	NA
ITK	IL1RN	0.0624662928154897	undirected	NA	NA
ITK	AC245100.2	0.0627694572617078	undirected	NA	NA
ITK	AP000777.2	0.0650194067285087	undirected	NA	NA
ITK	FCAR	0.0523534906328491	undirected	NA	NA
ITK	AC092756.1	0.0348878163662463	undirected	NA	NA
ITK	AC093281.2	0.0524087952250453	undirected	NA	NA
ITK	LINC01993	0.0850066796082603	undirected	NA	NA
ITK	NLRC5	0.106936764148983	undirected	NA	NA
ITK	AC024145.1	0.0514107758210338	undirected	NA	NA
ITK	SOCS1	0.107350768686235	undirected	NA	NA
ITK	ICAM1	0.129480937962942	undirected	NA	NA
ITK	PCDH12	0.074642269556669	undirected	NA	NA
ITK	SMPD5	0.0554997262956676	undirected	NA	NA
ITK	BX640514.2	0.0659691218889775	undirected	NA	NA
ITK	FP475955.1	0.0518746466052638	undirected	NA	NA
ITK	SLC5A12	0.0986750717731627	undirected	NA	NA
ITK	CXCL5	0.0562892701895495	undirected	NA	NA
ITK	MIR4731	0.0455544235652195	undirected	NA	NA
ITK	RN7SL399P	0.0584612501698626	undirected	NA	NA
ITK	FOXC2	0.053967578285403	undirected	NA	NA
ITK	AC078845.1	0.061587648956361	undirected	NA	NA
ITK	LNCTAM34A	0.0813720470492161	undirected	NA	NA
ITK	APLN	0.0842816955340144	undirected	NA	NA
ITK	SERPINA3	0.0804502334705547	undirected	NA	NA
ITK	OSM	0.0622207515079842	undirected	NA	NA
ITK	POM121L9P	0.0739502400163293	undirected	NA	NA
ITK	RNU1-13P	0.0553611610363212	undirected	NA	NA
ITK	CBLC	0.0750737690163955	undirected	NA	NA
ITK	IL4I1	0.101118026120301	undirected	NA	NA
ITK	MIR378G	0.0589852866632019	undirected	NA	NA
ITK	BDKRB2	0.0649188238783786	undirected	NA	NA
ITK	AC245128.3	0.0545939986214913	undirected	NA	NA
ITK	TCTEX1D4	0.0582627325582434	undirected	NA	NA
ITK	TIFAB	0.0419045041183625	undirected	NA	NA
MC5R	LINC02605	0.110427321146923	undirected	NA	NA
MC5R	HP	0.0931740373677669	undirected	NA	NA
MC5R	AQP9	0.112314999658659	undirected	NA	NA
MC5R	HABP2	0.0808545961732721	undirected	NA	NA
MC5R	SERPINE1	0.129429578910926	undirected	NA	NA
MC5R	MYBPH	0.0884669585210284	undirected	NA	NA
MC5R	LRRC15	0.0666354141313857	undirected	NA	NA
MC5R	NRAP	0.0947741110554199	undirected	NA	NA
MC5R	SOCS3	0.131926335816641	undirected	NA	NA
MC5R	AC007336.2	0.105203054719716	undirected	NA	NA
MC5R	AC061992.1	0.131686182979226	undirected	NA	NA
MC5R	S100A8	0.0837814037517045	undirected	NA	NA
MC5R	CCL4	0.0626312099925584	undirected	NA	NA
MC5R	MMP2-AS1	0.1042599915019	undirected	NA	NA
MC5R	SPOCD1	0.0691853390403276	undirected	NA	NA
MC5R	APOD	0.0697068717968576	undirected	NA	NA
MC5R	AREG	0.0610964752716594	undirected	NA	NA
MC5R	ANO3	0.0812712179085803	undirected	NA	NA
MC5R	HNRNPKP3	0.0887501078780466	undirected	NA	NA
MC5R	CCL2	0.101485827301975	undirected	NA	NA
MC5R	S100A9	0.0845569385146778	undirected	NA	NA
MC5R	SLCO1B1	0.0814805421015775	undirected	NA	NA
MC5R	AL133330.1	0.0767519597106609	undirected	NA	NA
MC5R	CCL4L2	0.0653675597600459	undirected	NA	NA
MC5R	IL1RN	0.0741085075746718	undirected	NA	NA
MC5R	AC245100.2	0.0771514751528985	undirected	NA	NA
MC5R	AP000777.2	0.090101775596383	undirected	NA	NA
MC5R	FCAR	0.064166440487305	undirected	NA	NA
MC5R	AC092756.1	0.0476039155626037	undirected	NA	NA
MC5R	AC093281.2	0.0732355805058325	undirected	NA	NA
MC5R	LINC01993	0.0892831813023975	undirected	NA	NA
MC5R	NLRC5	0.102152358349704	undirected	NA	NA
MC5R	AC024145.1	0.0693677891761175	undirected	NA	NA
MC5R	SOCS1	0.119382895993839	undirected	NA	NA
MC5R	ICAM1	0.142387005890535	undirected	NA	NA
MC5R	PCDH12	0.0779097292626998	undirected	NA	NA
MC5R	SMPD5	0.0786211981536285	undirected	NA	NA
MC5R	BX640514.2	0.0792773967668636	undirected	NA	NA
MC5R	FP475955.1	0.0687717054392713	undirected	NA	NA
MC5R	SLC5A12	0.115276945300145	undirected	NA	NA
MC5R	CXCL5	0.0708710999147164	undirected	NA	NA
MC5R	MIR4731	0.0616242387515477	undirected	NA	NA
MC5R	RN7SL399P	0.0794762701018949	undirected	NA	NA
MC5R	FOXC2	0.0701328271027924	undirected	NA	NA
MC5R	AC078845.1	0.0719820860222138	undirected	NA	NA
MC5R	LNCTAM34A	0.093150521068584	undirected	NA	NA
MC5R	APLN	0.108524286825269	undirected	NA	NA
MC5R	SERPINA3	0.0779432960929752	undirected	NA	NA
MC5R	OSM	0.0657027376316398	undirected	NA	NA
MC5R	POM121L9P	0.0776149249507818	undirected	NA	NA
MC5R	RNU1-13P	0.0691916656325354	undirected	NA	NA
MC5R	CBLC	0.0926746051544756	undirected	NA	NA
MC5R	IL4I1	0.116738530350845	undirected	NA	NA
MC5R	MIR378G	0.0700427316017626	undirected	NA	NA
MC5R	BDKRB2	0.0680510766810289	undirected	NA	NA
MC5R	AC245128.3	0.057180114520909	undirected	NA	NA
MC5R	TCTEX1D4	0.0717606769559822	undirected	NA	NA
MC5R	TIFAB	0.0604876154542164	undirected	NA	NA
LINC02605	HP	0.084425533651941	undirected	NA	NA
LINC02605	AQP9	0.0906354655944375	undirected	NA	NA
LINC02605	HABP2	0.0751488575155812	undirected	NA	NA
LINC02605	SERPINE1	0.110832843307192	undirected	NA	NA
LINC02605	MYBPH	0.0698766604324905	undirected	NA	NA
LINC02605	LRRC15	0.0637077172715574	undirected	NA	NA
LINC02605	NRAP	0.0906697909510753	undirected	NA	NA
LINC02605	SOCS3	0.119484395042062	undirected	NA	NA
LINC02605	AC007336.2	0.105880130376206	undirected	NA	NA
LINC02605	AC061992.1	0.117055675105358	undirected	NA	NA
LINC02605	S100A8	0.0764520116710608	undirected	NA	NA
LINC02605	CCL4	0.0583588905748058	undirected	NA	NA
LINC02605	MMP2-AS1	0.111943994532078	undirected	NA	NA
LINC02605	SPOCD1	0.0728543735674893	undirected	NA	NA
LINC02605	APOD	0.0671231351508896	undirected	NA	NA
LINC02605	AREG	0.0576115974567145	undirected	NA	NA
LINC02605	ANO3	0.0923088195466073	undirected	NA	NA
LINC02605	HNRNPKP3	0.0776151789887914	undirected	NA	NA
LINC02605	CCL2	0.0836796657896086	undirected	NA	NA
LINC02605	S100A9	0.079652845593837	undirected	NA	NA
LINC02605	SLCO1B1	0.0787575219224044	undirected	NA	NA
LINC02605	AL133330.1	0.0779761592150514	undirected	NA	NA
LINC02605	CCL4L2	0.0613270176857161	undirected	NA	NA
LINC02605	IL1RN	0.0663586306636174	undirected	NA	NA
LINC02605	AC245100.2	0.0729548926231227	undirected	NA	NA
LINC02605	AP000777.2	0.0763977596848099	undirected	NA	NA
LINC02605	FCAR	0.0579188188986709	undirected	NA	NA
LINC02605	AC092756.1	0.042927354763671	undirected	NA	NA
LINC02605	AC093281.2	0.0658365081652267	undirected	NA	NA
LINC02605	LINC01993	0.0985285120981423	undirected	NA	NA
LINC02605	NLRC5	0.111455816048286	undirected	NA	NA
LINC02605	AC024145.1	0.0635774808874572	undirected	NA	NA
LINC02605	SOCS1	0.11081248411393	undirected	NA	NA
LINC02605	ICAM1	0.132101791456826	undirected	NA	NA
LINC02605	PCDH12	0.0806845529721229	undirected	NA	NA
LINC02605	SMPD5	0.0731100534725218	undirected	NA	NA
LINC02605	BX640514.2	0.0687304737682106	undirected	NA	NA
LINC02605	FP475955.1	0.0640249383485602	undirected	NA	NA
LINC02605	SLC5A12	0.120677829649585	undirected	NA	NA
LINC02605	CXCL5	0.0672116785803828	undirected	NA	NA
LINC02605	MIR4731	0.0519125192650421	undirected	NA	NA
LINC02605	RN7SL399P	0.0746260636920971	undirected	NA	NA
LINC02605	FOXC2	0.0629314483579489	undirected	NA	NA
LINC02605	AC078845.1	0.0739876278385474	undirected	NA	NA
LINC02605	LNCTAM34A	0.0818164709436045	undirected	NA	NA
LINC02605	APLN	0.0916908600100728	undirected	NA	NA
LINC02605	SERPINA3	0.0804612684058677	undirected	NA	NA
LINC02605	OSM	0.0626946193181838	undirected	NA	NA
LINC02605	POM121L9P	0.0825351249304797	undirected	NA	NA
LINC02605	RNU1-13P	0.0656663460747661	undirected	NA	NA
LINC02605	CBLC	0.0827337528919842	undirected	NA	NA
LINC02605	IL4I1	0.107221431808848	undirected	NA	NA
LINC02605	MIR378G	0.0714032708926983	undirected	NA	NA
LINC02605	BDKRB2	0.0661799281920959	undirected	NA	NA
LINC02605	AC245128.3	0.0576258782159571	undirected	NA	NA
LINC02605	TCTEX1D4	0.0615124733340341	undirected	NA	NA
LINC02605	TIFAB	0.0503280363965753	undirected	NA	NA
HP	AQP9	0.092030618852553	undirected	NA	NA
HP	HABP2	0.0550423247320731	undirected	NA	NA
HP	SERPINE1	0.102016918689026	undirected	NA	NA
HP	MYBPH	0.0673994662783403	undirected	NA	NA
HP	LRRC15	0.0414215852030372	undirected	NA	NA
HP	NRAP	0.0910219098265684	undirected	NA	NA
HP	SOCS3	0.124757977022454	undirected	NA	NA
HP	AC007336.2	0.0584451019129942	undirected	NA	NA
HP	AC061992.1	0.111409239695845	undirected	NA	NA
HP	S100A8	0.0682712378303669	undirected	NA	NA
HP	CCL4	0.0444925711154036	undirected	NA	NA
HP	MMP2-AS1	0.0698219380921769	undirected	NA	NA
HP	SPOCD1	0.0596380490402685	undirected	NA	NA
HP	APOD	0.0479298418370824	undirected	NA	NA
HP	AREG	0.0587504367310706	undirected	NA	NA
HP	ANO3	0.0701079732033605	undirected	NA	NA
HP	HNRNPKP3	0.0476004496358524	undirected	NA	NA
HP	CCL2	0.0905000691819329	undirected	NA	NA
HP	S100A9	0.0764780496718305	undirected	NA	NA
HP	SLCO1B1	0.0480619359998158	undirected	NA	NA
HP	AL133330.1	0.0740406087076716	undirected	NA	NA
HP	CCL4L2	0.0411541376160444	undirected	NA	NA
HP	IL1RN	0.0501254787222209	undirected	NA	NA
HP	AC245100.2	0.0551848786704798	undirected	NA	NA
HP	AP000777.2	0.0508773435486404	undirected	NA	NA
HP	FCAR	0.0526339841676566	undirected	NA	NA
HP	AC092756.1	0.0323870867640498	undirected	NA	NA
HP	AC093281.2	0.0549277942335215	undirected	NA	NA
HP	LINC01993	0.0658834743926226	undirected	NA	NA
HP	NLRC5	0.0832623904458214	undirected	NA	NA
HP	AC024145.1	0.0472287085116738	undirected	NA	NA
HP	SOCS1	0.0891896829098474	undirected	NA	NA
HP	ICAM1	0.123447130350634	undirected	NA	NA
HP	PCDH12	0.0503936550344454	undirected	NA	NA
HP	SMPD5	0.0497624891846575	undirected	NA	NA
HP	BX640514.2	0.0495850214635694	undirected	NA	NA
HP	FP475955.1	0.0480449013720395	undirected	NA	NA
HP	SLC5A12	0.0757661321450079	undirected	NA	NA
