fromNode	toNode	weight	direction	fromAltName	toAltName
USP9Y	CRISP2	0.130453254671553	undirected	NA	NA
USP9Y	AL445183.1	0.0685123766632311	undirected	NA	NA
USP9Y	AC092447.7	0.0973654395135423	undirected	NA	NA
USP9Y	NUP210L	0.0693812088085502	undirected	NA	NA
USP9Y	OMD	0.072147384278631	undirected	NA	NA
USP9Y	AC092423.1	0.0706627161852558	undirected	NA	NA
USP9Y	POU2F3	0.0829119549294921	undirected	NA	NA
USP9Y	LINC01597	0.122015082559687	undirected	NA	NA
USP9Y	AL391516.1	0.0847310717989827	undirected	NA	NA
USP9Y	AC073551.1	0.0554043833582237	undirected	NA	NA
USP9Y	LINC02315	0.0997518615167252	undirected	NA	NA
USP9Y	WDR45BP1	0.0577306009608926	undirected	NA	NA
USP9Y	LDHC	0.0922803208460779	undirected	NA	NA
USP9Y	LMO7-AS1	0.0779350071647803	undirected	NA	NA
USP9Y	GNRHR	0.0911716795257793	undirected	NA	NA
USP9Y	RASA4B	0.0593243681153354	undirected	NA	NA
USP9Y	DDX43	0.128928971932459	undirected	NA	NA
USP9Y	AC026468.1	0.06120219685877	undirected	NA	NA
USP9Y	MMP8	0.0723458307790703	undirected	NA	NA
USP9Y	TAB3P1	0.195067008256563	undirected	NA	NA
USP9Y	LINC01850	0.0590729126380558	undirected	NA	NA
USP9Y	MIR30D	0.0624552422873621	undirected	NA	NA
USP9Y	AC114757.1	0.0678447658445816	undirected	NA	NA
USP9Y	AC084880.3	0.0639896697352777	undirected	NA	NA
USP9Y	AC064836.2	0.0802763131933052	undirected	NA	NA
USP9Y	AC126696.3	0.0710091784027662	undirected	NA	NA
USP9Y	OOEP	0.0953595598422105	undirected	NA	NA
USP9Y	AC127502.3	0.0644177984458114	undirected	NA	NA
USP9Y	ZBP1	0.0513581953737417	undirected	NA	NA
USP9Y	AC246785.3	0.0587353908231628	undirected	NA	NA
USP9Y	FAM242A	0.0587203158532915	undirected	NA	NA
USP9Y	RPL30P14	0.0653768641634746	undirected	NA	NA
USP9Y	AL139400.1	0.122183076794828	undirected	NA	NA
USP9Y	ABCB11	0.0654562701924707	undirected	NA	NA
USP9Y	AC073107.2	0.0593018581228676	undirected	NA	NA
USP9Y	AC008147.1	0.0696568058847339	undirected	NA	NA
USP9Y	CYP26A1	0.0557474650699395	undirected	NA	NA
USP9Y	CDY10P	0.171009943829283	undirected	NA	NA
USP9Y	LINC01167	0.123520500493815	undirected	NA	NA
USP9Y	AL117190.3	0.0602249785063322	undirected	NA	NA
USP9Y	SLC14A1	0.0588745017321158	undirected	NA	NA
USP9Y	ANKRD20A21P	0.145914070323957	undirected	NA	NA
USP9Y	RNU2-57P	0.22531068114721	undirected	NA	NA
USP9Y	POLRMTP1	0.0576457293274164	undirected	NA	NA
USP9Y	AC097262.1	0.145916276269883	undirected	NA	NA
USP9Y	CD164L2	0.0576551539927644	undirected	NA	NA
USP9Y	AL391647.1	0.138892624157361	undirected	NA	NA
USP9Y	AC005972.3	0.0761841909631021	undirected	NA	NA
USP9Y	LKAAEAR1	0.069578495736516	undirected	NA	NA
USP9Y	FAM177A1P1	0.0624680238990222	undirected	NA	NA
USP9Y	FRG1EP	0.0746408944941423	undirected	NA	NA
USP9Y	AL139396.1	0.125872367242434	undirected	NA	NA
USP9Y	CCDC200	0.0615454917195797	undirected	NA	NA
USP9Y	AC124248.1	0.0849372208575127	undirected	NA	NA
USP9Y	AC005062.1	0.0644234212246333	undirected	NA	NA
USP9Y	AC068987.2	0.0572556196977941	undirected	NA	NA
USP9Y	AC106798.1	0.0846095404013027	undirected	NA	NA
USP9Y	EXOSC3P2	0.0603982075532858	undirected	NA	NA
USP9Y	TSPEAR-AS1	0.0702214620917741	undirected	NA	NA
USP9Y	AC110995.1	0.0639395218519087	undirected	NA	NA
USP9Y	TPTE2P4	0.128221049717912	undirected	NA	NA
USP9Y	NAP1L1P1	0.0702243857682427	undirected	NA	NA
USP9Y	AL080313.1	0.0575617509546883	undirected	NA	NA
USP9Y	RN7SKP43	0.0806585512719089	undirected	NA	NA
USP9Y	KRT86	0.0644203379194032	undirected	NA	NA
KDM5D	UTY	0.272718718150354	undirected	NA	NA
KDM5D	DDX3Y	0.269657568155977	undirected	NA	NA
KDM5D	TXLNGY	0.270202341614251	undirected	NA	NA
KDM5D	RPS4Y1	0.270677679110549	undirected	NA	NA
KDM5D	XIST	0.265675856195323	undirected	NA	NA
KDM5D	ZFY	0.269304977189964	undirected	NA	NA
KDM5D	EIF1AY	0.270574678953113	undirected	NA	NA
KDM5D	NLGN4Y	0.25806672719348	undirected	NA	NA
KDM5D	TTTY14	0.271735442792896	undirected	NA	NA
KDM5D	PCDH11Y	0.272041764169923	undirected	NA	NA
KDM5D	TTTY10	0.271486953807809	undirected	NA	NA
KDM5D	AC010889.1	0.271002561121727	undirected	NA	NA
KDM5D	GYG2P1	0.272416676827163	undirected	NA	NA
KDM5D	ANOS2P	0.280505045338557	undirected	NA	NA
KDM5D	PRKY	0.271978832453303	undirected	NA	NA
KDM5D	TMSB4Y	0.270807120337718	undirected	NA	NA
KDM5D	AGKP1	0.269179080652698	undirected	NA	NA
KDM5D	AC009977.1	0.269405054832675	undirected	NA	NA
KDM5D	KDM5DP1	0.267268455760557	undirected	NA	NA
KDM5D	SHROOM2P1	0.264454331435092	undirected	NA	NA
KDM5D	AC006157.1	0.265847543896562	undirected	NA	NA
KDM5D	NAP1L1P2	0.260620013457973	undirected	NA	NA
KDM5D	FAM9B	0.0927946863233674	undirected	NA	NA
KDM5D	ARSFP1	0.244482416094806	undirected	NA	NA
KDM5D	LINC00278	0.262432323880277	undirected	NA	NA
KDM5D	CD24P4	0.2408829491993	undirected	NA	NA
KDM5D	U2AF1	0.0657751496494213	undirected	NA	NA
KDM5D	BCORP1	0.251531435431378	undirected	NA	NA
KDM5D	LINC02608	0.0669361615523872	undirected	NA	NA
KDM5D	EIF2S3B	0.0628157845126046	undirected	NA	NA
KDM5D	PPP1R2C	0.214169571025486	undirected	NA	NA
KDM5D	HIGD1AP11	0.0628059862995899	undirected	NA	NA
KDM5D	AL672277.1	0.152275676553708	undirected	NA	NA
KDM5D	AP001056.1	0.0684781208378637	undirected	NA	NA
KDM5D	AC091979.1	0.0592555813496907	undirected	NA	NA
KDM5D	CCL3	0.04715971066584	undirected	NA	NA
KDM5D	TSIX	0.230992860844542	undirected	NA	NA
KDM5D	AC025437.2	0.0738814676619881	undirected	NA	NA
KDM5D	AC025437.1	0.0719960085442003	undirected	NA	NA
KDM5D	AC134878.2	0.148035573070778	undirected	NA	NA
KDM5D	AC233266.2	0.113361823118125	undirected	NA	NA
KDM5D	TBL1Y	0.244828344317905	undirected	NA	NA
KDM5D	RNU6-255P	0.239610499489086	undirected	NA	NA
KDM5D	HSFY2	0.235342427440764	undirected	NA	NA
KDM5D	AC002076.2	0.0735065235652377	undirected	NA	NA
KDM5D	CRISP2	0.130203385481026	undirected	NA	NA
KDM5D	AL445183.1	0.0686940959837665	undirected	NA	NA
KDM5D	AC092447.7	0.0977907326413008	undirected	NA	NA
KDM5D	NUP210L	0.0693021529980917	undirected	NA	NA
KDM5D	OMD	0.0720806620513951	undirected	NA	NA
KDM5D	AC092423.1	0.0708258912532188	undirected	NA	NA
KDM5D	POU2F3	0.0830679425087585	undirected	NA	NA
KDM5D	LINC01597	0.122393144326713	undirected	NA	NA
KDM5D	AL391516.1	0.0844192037650244	undirected	NA	NA
KDM5D	AC073551.1	0.0552163511282886	undirected	NA	NA
KDM5D	LINC02315	0.0998065525593815	undirected	NA	NA
KDM5D	WDR45BP1	0.0577775291197493	undirected	NA	NA
KDM5D	LDHC	0.0921548978976308	undirected	NA	NA
KDM5D	LMO7-AS1	0.0780835370867718	undirected	NA	NA
KDM5D	GNRHR	0.0913338768493298	undirected	NA	NA
KDM5D	RASA4B	0.0593969584720561	undirected	NA	NA
KDM5D	DDX43	0.12907414766793	undirected	NA	NA
KDM5D	AC026468.1	0.0611628773904717	undirected	NA	NA
KDM5D	MMP8	0.0722420340197924	undirected	NA	NA
KDM5D	TAB3P1	0.195187129809779	undirected	NA	NA
KDM5D	LINC01850	0.0588879110872612	undirected	NA	NA
KDM5D	MIR30D	0.0622251893237768	undirected	NA	NA
KDM5D	AC114757.1	0.0679599420235713	undirected	NA	NA
KDM5D	AC084880.3	0.0639801502034971	undirected	NA	NA
KDM5D	AC064836.2	0.0796997951613438	undirected	NA	NA
KDM5D	AC126696.3	0.0708085566494586	undirected	NA	NA
KDM5D	OOEP	0.0952265313237075	undirected	NA	NA
KDM5D	AC127502.3	0.0644254617899286	undirected	NA	NA
KDM5D	ZBP1	0.0513753446981583	undirected	NA	NA
KDM5D	AC246785.3	0.0585487269059691	undirected	NA	NA
KDM5D	FAM242A	0.0586934725679644	undirected	NA	NA
KDM5D	RPL30P14	0.0655665761924166	undirected	NA	NA
KDM5D	AL139400.1	0.1220671169496	undirected	NA	NA
KDM5D	ABCB11	0.0651923948738095	undirected	NA	NA
KDM5D	AC073107.2	0.0592562607635711	undirected	NA	NA
KDM5D	AC008147.1	0.0695045980730305	undirected	NA	NA
KDM5D	CYP26A1	0.0557581633492193	undirected	NA	NA
KDM5D	CDY10P	0.171030514474674	undirected	NA	NA
KDM5D	LINC01167	0.123397226524459	undirected	NA	NA
KDM5D	AL117190.3	0.060160702108471	undirected	NA	NA
KDM5D	SLC14A1	0.0588577512031067	undirected	NA	NA
KDM5D	ANKRD20A21P	0.146184732778138	undirected	NA	NA
KDM5D	RNU2-57P	0.225635302593694	undirected	NA	NA
KDM5D	POLRMTP1	0.0574504967184568	undirected	NA	NA
KDM5D	AC097262.1	0.145906290624982	undirected	NA	NA
KDM5D	CD164L2	0.0575778752723172	undirected	NA	NA
KDM5D	AL391647.1	0.138597296201941	undirected	NA	NA
KDM5D	AC005972.3	0.075806634632101	undirected	NA	NA
KDM5D	LKAAEAR1	0.0698140939017163	undirected	NA	NA
KDM5D	FAM177A1P1	0.0627200201398449	undirected	NA	NA
KDM5D	FRG1EP	0.0746577956071149	undirected	NA	NA
KDM5D	AL139396.1	0.125739544966672	undirected	NA	NA
KDM5D	CCDC200	0.0616161943507404	undirected	NA	NA
KDM5D	AC124248.1	0.0851341686743048	undirected	NA	NA
KDM5D	AC005062.1	0.0643436213014176	undirected	NA	NA
KDM5D	AC068987.2	0.0571798784077847	undirected	NA	NA
KDM5D	AC106798.1	0.0845584122580475	undirected	NA	NA
KDM5D	EXOSC3P2	0.060381391008601	undirected	NA	NA
KDM5D	TSPEAR-AS1	0.0699664278475395	undirected	NA	NA
KDM5D	AC110995.1	0.0636405410318467	undirected	NA	NA
KDM5D	TPTE2P4	0.128128172484905	undirected	NA	NA
KDM5D	NAP1L1P1	0.0700612823179411	undirected	NA	NA
KDM5D	AL080313.1	0.0576359693400932	undirected	NA	NA
KDM5D	RN7SKP43	0.0804374371738541	undirected	NA	NA
KDM5D	KRT86	0.064189749445716	undirected	NA	NA
UTY	DDX3Y	0.27176946854803	undirected	NA	NA
UTY	TXLNGY	0.272887155994799	undirected	NA	NA
UTY	RPS4Y1	0.272580573794939	undirected	NA	NA
UTY	XIST	0.268371781035823	undirected	NA	NA
UTY	ZFY	0.271969903146496	undirected	NA	NA
UTY	EIF1AY	0.272893679419674	undirected	NA	NA
UTY	NLGN4Y	0.257069158695199	undirected	NA	NA
UTY	TTTY14	0.274426050126611	undirected	NA	NA
UTY	PCDH11Y	0.271274054126031	undirected	NA	NA
UTY	TTTY10	0.274217002916852	undirected	NA	NA
UTY	AC010889.1	0.273720435283923	undirected	NA	NA
UTY	GYG2P1	0.274851946700675	undirected	NA	NA
UTY	ANOS2P	0.279768215859378	undirected	NA	NA
UTY	PRKY	0.274432368216256	undirected	NA	NA
UTY	TMSB4Y	0.272413233073565	undirected	NA	NA
UTY	AGKP1	0.271790611810433	undirected	NA	NA
UTY	AC009977.1	0.272100251809931	undirected	NA	NA
UTY	KDM5DP1	0.269843908966972	undirected	NA	NA
UTY	SHROOM2P1	0.266571668509115	undirected	NA	NA
UTY	AC006157.1	0.268453601785333	undirected	NA	NA
UTY	NAP1L1P2	0.259537658594446	undirected	NA	NA
UTY	FAM9B	0.0923892568343292	undirected	NA	NA
UTY	ARSFP1	0.246384703119998	undirected	NA	NA
UTY	LINC00278	0.261545069963205	undirected	NA	NA
UTY	CD24P4	0.24011540074918	undirected	NA	NA
UTY	U2AF1	0.0659247905597792	undirected	NA	NA
UTY	BCORP1	0.253742306063601	undirected	NA	NA
UTY	LINC02608	0.0662936488576341	undirected	NA	NA
UTY	EIF2S3B	0.0625196704626674	undirected	NA	NA
UTY	PPP1R2C	0.215077690967377	undirected	NA	NA
UTY	HIGD1AP11	0.0626712665087526	undirected	NA	NA
UTY	AL672277.1	0.151372445830566	undirected	NA	NA
UTY	AP001056.1	0.0678783227557537	undirected	NA	NA
UTY	AC091979.1	0.0583957511648504	undirected	NA	NA
UTY	CCL3	0.0461766025740998	undirected	NA	NA
UTY	TSIX	0.233452249895427	undirected	NA	NA
UTY	AC025437.2	0.072900490055302	undirected	NA	NA
UTY	AC025437.1	0.0708452257186982	undirected	NA	NA
UTY	AC134878.2	0.147431802271364	undirected	NA	NA
UTY	AC233266.2	0.113459791314836	undirected	NA	NA
UTY	TBL1Y	0.243965921799395	undirected	NA	NA
UTY	RNU6-255P	0.238629159429026	undirected	NA	NA
UTY	HSFY2	0.235228392930062	undirected	NA	NA
UTY	AC002076.2	0.0732188335314589	undirected	NA	NA
UTY	CRISP2	0.129445690311286	undirected	NA	NA
UTY	AL445183.1	0.0676288935664971	undirected	NA	NA
UTY	AC092447.7	0.0975024787101784	undirected	NA	NA
UTY	NUP210L	0.0689216355572271	undirected	NA	NA
UTY	OMD	0.0721715360344302	undirected	NA	NA
UTY	AC092423.1	0.0709517962582921	undirected	NA	NA
UTY	POU2F3	0.0827194274374354	undirected	NA	NA
UTY	LINC01597	0.122460317088898	undirected	NA	NA
UTY	AL391516.1	0.0838957483969663	undirected	NA	NA
UTY	AC073551.1	0.0545943950980961	undirected	NA	NA
UTY	LINC02315	0.0996599751211516	undirected	NA	NA
UTY	WDR45BP1	0.0571043210487342	undirected	NA	NA
UTY	LDHC	0.0924045037404403	undirected	NA	NA
UTY	LMO7-AS1	0.0773769838148799	undirected	NA	NA
UTY	GNRHR	0.0910596574375643	undirected	NA	NA
UTY	RASA4B	0.0588817738348856	undirected	NA	NA
UTY	DDX43	0.128172015172062	undirected	NA	NA
UTY	AC026468.1	0.0604866064591601	undirected	NA	NA
UTY	MMP8	0.072217799112567	undirected	NA	NA
UTY	TAB3P1	0.194477163624812	undirected	NA	NA
UTY	LINC01850	0.0588843383263668	undirected	NA	NA
UTY	MIR30D	0.061610524509555	undirected	NA	NA
UTY	AC114757.1	0.0675704800544838	undirected	NA	NA
UTY	AC084880.3	0.0635018667590043	undirected	NA	NA
UTY	AC064836.2	0.0794603131949118	undirected	NA	NA
UTY	AC126696.3	0.0704020208543502	undirected	NA	NA
UTY	OOEP	0.0950058760146692	undirected	NA	NA
UTY	AC127502.3	0.0637203628684189	undirected	NA	NA
UTY	ZBP1	0.0508593013739599	undirected	NA	NA
UTY	AC246785.3	0.0580174804157553	undirected	NA	NA
UTY	FAM242A	0.0578966180795662	undirected	NA	NA
UTY	RPL30P14	0.0651302142038135	undirected	NA	NA
UTY	AL139400.1	0.12101963088327	undirected	NA	NA
UTY	ABCB11	0.0649443946422027	undirected	NA	NA
UTY	AC073107.2	0.058098356938266	undirected	NA	NA
UTY	AC008147.1	0.0689898089701396	undirected	NA	NA
UTY	CYP26A1	0.0551089105290557	undirected	NA	NA
UTY	CDY10P	0.17029396649082	undirected	NA	NA
UTY	LINC01167	0.123648891315009	undirected	NA	NA
UTY	AL117190.3	0.0596451110580283	undirected	NA	NA
UTY	SLC14A1	0.0581678309813874	undirected	NA	NA
UTY	ANKRD20A21P	0.145891505650578	undirected	NA	NA
UTY	RNU2-57P	0.224751911768092	undirected	NA	NA
UTY	POLRMTP1	0.0573729430004217	undirected	NA	NA
UTY	AC097262.1	0.145781710973178	undirected	NA	NA
UTY	CD164L2	0.0571361315508781	undirected	NA	NA
UTY	AL391647.1	0.138082192934563	undirected	NA	NA
UTY	AC005972.3	0.0756150154537623	undirected	NA	NA
UTY	LKAAEAR1	0.0689718251774427	undirected	NA	NA
UTY	FAM177A1P1	0.0619312604680643	undirected	NA	NA
UTY	FRG1EP	0.0744681744890467	undirected	NA	NA
UTY	AL139396.1	0.125351557397022	undirected	NA	NA
UTY	CCDC200	0.0610489777737607	undirected	NA	NA
UTY	AC124248.1	0.0844271489796957	undirected	NA	NA
UTY	AC005062.1	0.0636737271203001	undirected	NA	NA
UTY	AC068987.2	0.0569974965510392	undirected	NA	NA
UTY	AC106798.1	0.084625817704997	undirected	NA	NA
UTY	EXOSC3P2	0.0599096850534179	undirected	NA	NA
UTY	TSPEAR-AS1	0.0697913033999559	undirected	NA	NA
UTY	AC110995.1	0.0630614631805045	undirected	NA	NA
UTY	TPTE2P4	0.12730976824827	undirected	NA	NA
UTY	NAP1L1P1	0.0698368414324959	undirected	NA	NA
UTY	AL080313.1	0.0572005055488824	undirected	NA	NA
UTY	RN7SKP43	0.0804512302660171	undirected	NA	NA
UTY	KRT86	0.0631646916967148	undirected	NA	NA
DDX3Y	TXLNGY	0.269794983409216	undirected	NA	NA
DDX3Y	RPS4Y1	0.269732370828949	undirected	NA	NA
DDX3Y	XIST	0.265230305425268	undirected	NA	NA
DDX3Y	ZFY	0.268920836325205	undirected	NA	NA
DDX3Y	EIF1AY	0.269798304573723	undirected	NA	NA
DDX3Y	NLGN4Y	0.257046930266244	undirected	NA	NA
DDX3Y	TTTY14	0.271329156136078	undirected	NA	NA
DDX3Y	PCDH11Y	0.271143514138045	undirected	NA	NA
DDX3Y	TTTY10	0.271105893720525	undirected	NA	NA
DDX3Y	AC010889.1	0.270650633821239	undirected	NA	NA
DDX3Y	GYG2P1	0.27186114036841	undirected	NA	NA
DDX3Y	ANOS2P	0.279515272713027	undirected	NA	NA
DDX3Y	PRKY	0.271474624213968	undirected	NA	NA
DDX3Y	TMSB4Y	0.269779747469434	undirected	NA	NA
DDX3Y	AGKP1	0.268678107825107	undirected	NA	NA
DDX3Y	AC009977.1	0.268985158702994	undirected	NA	NA
DDX3Y	KDM5DP1	0.266810162787522	undirected	NA	NA
DDX3Y	SHROOM2P1	0.263769891041384	undirected	NA	NA
DDX3Y	AC006157.1	0.265427820335716	undirected	NA	NA
DDX3Y	NAP1L1P2	0.259470613362433	undirected	NA	NA
DDX3Y	FAM9B	0.0928741014900413	undirected	NA	NA
DDX3Y	ARSFP1	0.244028566276061	undirected	NA	NA
DDX3Y	LINC00278	0.261334403229119	undirected	NA	NA
DDX3Y	CD24P4	0.240077829128107	undirected	NA	NA
DDX3Y	U2AF1	0.0654860362890902	undirected	NA	NA
DDX3Y	BCORP1	0.25097141197193	undirected	NA	NA
DDX3Y	LINC02608	0.0666969760784292	undirected	NA	NA
DDX3Y	EIF2S3B	0.0623717194208102	undirected	NA	NA
DDX3Y	PPP1R2C	0.213666156621446	undirected	NA	NA
DDX3Y	HIGD1AP11	0.0626786546264398	undirected	NA	NA
DDX3Y	AL672277.1	0.152256789258749	undirected	NA	NA
DDX3Y	AP001056.1	0.0682254058409305	undirected	NA	NA
DDX3Y	AC091979.1	0.0587774752687669	undirected	NA	NA
DDX3Y	CCL3	0.0464651880800261	undirected	NA	NA
DDX3Y	TSIX	0.230658244113148	undirected	NA	NA
DDX3Y	AC025437.2	0.0732210945617656	undirected	NA	NA
DDX3Y	AC025437.1	0.0713753064102517	undirected	NA	NA
DDX3Y	AC134878.2	0.146924580426282	undirected	NA	NA
DDX3Y	AC233266.2	0.113135977915121	undirected	NA	NA
DDX3Y	TBL1Y	0.244132536978804	undirected	NA	NA
DDX3Y	RNU6-255P	0.238684778129688	undirected	NA	NA
DDX3Y	HSFY2	0.234391364838868	undirected	NA	NA
DDX3Y	AC002076.2	0.0732273203924408	undirected	NA	NA
DDX3Y	CRISP2	0.129403840252055	undirected	NA	NA
DDX3Y	AL445183.1	0.0683881566466156	undirected	NA	NA
DDX3Y	AC092447.7	0.0970099447325663	undirected	NA	NA
DDX3Y	NUP210L	0.069144895038552	undirected	NA	NA
DDX3Y	OMD	0.0717745156013999	undirected	NA	NA
DDX3Y	AC092423.1	0.0704956847627754	undirected	NA	NA
DDX3Y	POU2F3	0.0826122153055381	undirected	NA	NA
DDX3Y	LINC01597	0.122041648946366	undirected	NA	NA
DDX3Y	AL391516.1	0.0843883096791693	undirected	NA	NA
DDX3Y	AC073551.1	0.0551329032484762	undirected	NA	NA
DDX3Y	LINC02315	0.0995114925218449	undirected	NA	NA
DDX3Y	WDR45BP1	0.0577235725037014	undirected	NA	NA
DDX3Y	LDHC	0.092276681074518	undirected	NA	NA
DDX3Y	LMO7-AS1	0.0779862470083963	undirected	NA	NA
DDX3Y	GNRHR	0.0910445919641075	undirected	NA	NA
DDX3Y	RASA4B	0.0592717734334272	undirected	NA	NA
DDX3Y	DDX43	0.129021267290003	undirected	NA	NA
DDX3Y	AC026468.1	0.0610222757661268	undirected	NA	NA
DDX3Y	MMP8	0.0718477614537957	undirected	NA	NA
DDX3Y	TAB3P1	0.194242507643309	undirected	NA	NA
DDX3Y	LINC01850	0.0589825480135826	undirected	NA	NA
DDX3Y	MIR30D	0.0621421694734839	undirected	NA	NA
DDX3Y	AC114757.1	0.067918688010688	undirected	NA	NA
DDX3Y	AC084880.3	0.0637030639129026	undirected	NA	NA
DDX3Y	AC064836.2	0.0796289459099966	undirected	NA	NA
DDX3Y	AC126696.3	0.070376830744528	undirected	NA	NA
DDX3Y	OOEP	0.0955550962358688	undirected	NA	NA
DDX3Y	AC127502.3	0.0640918913005709	undirected	NA	NA
DDX3Y	ZBP1	0.0514206629279182	undirected	NA	NA
DDX3Y	AC246785.3	0.0581519488733556	undirected	NA	NA
DDX3Y	FAM242A	0.0583359660110051	undirected	NA	NA
DDX3Y	RPL30P14	0.0654592055908301	undirected	NA	NA
DDX3Y	AL139400.1	0.121388765130655	undirected	NA	NA
DDX3Y	ABCB11	0.06538148430724	undirected	NA	NA
DDX3Y	AC073107.2	0.058143728519218	undirected	NA	NA
DDX3Y	AC008147.1	0.0692374167937969	undirected	NA	NA
DDX3Y	CYP26A1	0.0550604995920135	undirected	NA	NA
DDX3Y	CDY10P	0.170269056853607	undirected	NA	NA
DDX3Y	LINC01167	0.122881045776619	undirected	NA	NA
DDX3Y	AL117190.3	0.0595679371471717	undirected	NA	NA
DDX3Y	SLC14A1	0.0586922544269128	undirected	NA	NA
DDX3Y	ANKRD20A21P	0.145950178821755	undirected	NA	NA
DDX3Y	RNU2-57P	0.224515748346118	undirected	NA	NA
DDX3Y	POLRMTP1	0.0573293887117227	undirected	NA	NA
DDX3Y	AC097262.1	0.145849586392283	undirected	NA	NA
DDX3Y	CD164L2	0.0572031636222863	undirected	NA	NA
DDX3Y	AL391647.1	0.13858035615974	undirected	NA	NA
DDX3Y	AC005972.3	0.0756185712964507	undirected	NA	NA
DDX3Y	LKAAEAR1	0.0696526830742665	undirected	NA	NA
DDX3Y	FAM177A1P1	0.0627189777130096	undirected	NA	NA
DDX3Y	FRG1EP	0.0748276526624236	undirected	NA	NA
DDX3Y	AL139396.1	0.124992308793037	undirected	NA	NA
DDX3Y	CCDC200	0.0616404171088902	undirected	NA	NA
DDX3Y	AC124248.1	0.0848369369794062	undirected	NA	NA
DDX3Y	AC005062.1	0.0638861939039392	undirected	NA	NA
DDX3Y	AC068987.2	0.0571090267974341	undirected	NA	NA
DDX3Y	AC106798.1	0.0847263755386766	undirected	NA	NA
DDX3Y	EXOSC3P2	0.0597165176632974	undirected	NA	NA
DDX3Y	TSPEAR-AS1	0.0696620918721866	undirected	NA	NA
DDX3Y	AC110995.1	0.0640937388316478	undirected	NA	NA
DDX3Y	TPTE2P4	0.127202105861778	undirected	NA	NA
DDX3Y	NAP1L1P1	0.0702038184093364	undirected	NA	NA
DDX3Y	AL080313.1	0.0573299820719111	undirected	NA	NA
DDX3Y	RN7SKP43	0.0801146334181128	undirected	NA	NA
DDX3Y	KRT86	0.0637450181333162	undirected	NA	NA
TXLNGY	RPS4Y1	0.270834892616122	undirected	NA	NA
TXLNGY	XIST	0.265552000146417	undirected	NA	NA
TXLNGY	ZFY	0.269112406795163	undirected	NA	NA
TXLNGY	EIF1AY	0.270745141935625	undirected	NA	NA
TXLNGY	NLGN4Y	0.258249423311215	undirected	NA	NA
TXLNGY	TTTY14	0.271526983463555	undirected	NA	NA
TXLNGY	PCDH11Y	0.272179662560523	undirected	NA	NA
TXLNGY	TTTY10	0.271290837941947	undirected	NA	NA
TXLNGY	AC010889.1	0.270811223995591	undirected	NA	NA
