ID	Term	Ontology	Count	Size	numInt	numTotal	p_value	fdr	Enrichment_Score	Fold_Enrichment	GeneRatio	Genes
GO:0009617	response_to_bacterium	Biological Process	19	687	132	17313	1.13311938333888e-06	0.000201798261087352	5.9457243312717	3.62739843853381	0.143939393939394	C3//CARD16//CCL5//CCR5//CXCL10//FCGR2B//HAMP//IGHA1//IGHG1//IGKC//IL10//LTF//LYZ//PDCD1LG2//PTGIR//RNASE2//SELP//SLAMF8//SLPI
GO:0050867	positive_regulation_of_cell_activation	Biological Process	14	412	132	17313	3.20107316413912e-06	0.000522575194045712	5.494704399452	4.45686231244484	0.106060606060606	CCL5//CCR2//CD209//CD38//IGHA1//IGHG1//IGKC//IL10//IL12RB1//IL7R//PDCD1LG2//SELP//TNFSF14//VNN1
GO:0010819	regulation_of_T_cell_chemotaxis	Biological Process	4	17	132	17313	7.1147087555498e-06	0.00107213188093247	5.14784287329529	30.8609625668449	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0002250	adaptive_immune_response	Biological Process	16	598	132	17313	1.29333346255445e-05	0.00174582882519559	4.88828948573369	3.50927333536029	0.121212121212121	ADGRE1//C3//CD209//FCGR2B//GAPT//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1//LILRA6//PDCD1LG2//SIGLEC10//TLR8
GO:0071356	cellular_response_to_tumor_necrosis_factor	Biological Process	10	236	132	17313	1.33677551699509e-05	0.00174582882519559	4.87394151713269	5.55758859784283	0.0757575757575758	CCL5//HAMP//HAS2//KRT8//PLVAP//TNFRSF11B//TNFRSF8//TNFRSF9//TNFSF14//TNFSF15
GO:0030595	leukocyte_chemotaxis	Biological Process	8	145	132	17313	1.53159288692165e-05	0.0018752440409247	4.8148566592856	7.23636363636364	0.0606060606060606	CCL5//CCR2//CCR5//CH25H//CXCL10//FOLR2//IL10//SLAMF8
GO:0051251	positive_regulation_of_lymphocyte_activation	Biological Process	12	357	132	17313	1.86510342693702e-05	0.00214925741962919	4.7292970799397	4.4087089381207	0.0909090909090909	CCL5//CCR2//CD209//CD38//IGHA1//IGHG1//IGKC//IL12RB1//IL7R//PDCD1LG2//TNFSF14//VNN1
GO:0022409	positive_regulation_of_cell-cell_adhesion	Biological Process	10	255	132	17313	2.6044651703873e-05	0.00278170921502478	4.58428144602923	5.14349376114082	0.0757575757575758	CCL5//CCR2//CD209//HAS2//IL10//IL12RB1//IL7R//PDCD1LG2//TNFSF14//VNN1
GO:0050863	regulation_of_T_cell_activation	Biological Process	11	315	132	17313	2.97664129470296e-05	0.00278170921502478	4.5262734976063	4.58015873015873	0.0833333333333333	CCL5//CCR2//CD209//FCGR2B//IL10//IL12RB1//IL7R//LAX1//PDCD1LG2//TNFSF14//VNN1
GO:0033209	tumor_necrosis_factor-mediated_signaling_pathway	Biological Process	7	117	132	17313	3.15602224605962e-05	0.00278170921502478	4.50085994421202	7.8471250971251	0.053030303030303	KRT8//PLVAP//TNFRSF11B//TNFRSF8//TNFRSF9//TNFSF14//TNFSF15
GO:0050900	leukocyte_migration	Biological Process	12	377	132	17313	3.18556835628063e-05	0.00278170921502478	4.49681307134258	4.17482517482518	0.0909090909090909	CCL5//CCR2//CCR5//CD48//CH25H//CXCL10//FOLR2//IGHA1//IGKC//IL10//SELP//SLAMF8
GO:0034612	response_to_tumor_necrosis_factor	Biological Process	10	262	132	17313	3.28037275539936e-05	0.00278170921502478	4.48407680372277	5.00607217210271	0.0757575757575758	CCL5//HAMP//HAS2//KRT8//PLVAP//TNFRSF11B//TNFRSF8//TNFRSF9//TNFSF14//TNFSF15
GO:0060326	cell_chemotaxis	Biological Process	9	210	132	17313	3.35078747032275e-05	0.00278170921502478	4.47485311719402	5.6211038961039	0.0681818181818182	CCL5//CCR2//CCR5//CCRL2//CH25H//CXCL10//FOLR2//IL10//SLAMF8
GO:0002819	regulation_of_adaptive_immune_response	Biological Process	8	162	132	17313	3.40791328027538e-05	0.00278170921502478	4.46751146507231	6.47699214365881	0.0606060606060606	C3//CCR2//CD48//FCGR2B//HLA-C//IL10//IL12RB1//IL7R
GO:0090025	regulation_of_monocyte_chemotaxis	Biological Process	4	25	132	17313	3.60682091480588e-05	0.00282630486884189	4.44287542065431	20.9854545454545	0.0303030303030303	CCL5//CCR2//CXCL10//SLAMF8
GO:1903039	positive_regulation_of_leukocyte_cell-cell_adhesion	Biological Process	9	215	132	17313	4.0273687314303e-05	0.00295301807039614	4.39497860612775	5.49038054968288	0.0681818181818182	CCL5//CCR2//CD209//HAS2//IL12RB1//IL7R//PDCD1LG2//TNFSF14//VNN1
GO:0042742	defense_response_to_bacterium	Biological Process	11	326	132	17313	4.0700095916639e-05	0.00295301807039614	4.39040456728539	4.42561349693252	0.0833333333333333	HAMP//IGHA1//IGHG1//IGKC//IL10//LTF//LYZ//RNASE2//SELP//SLAMF8//SLPI
GO:1901623	regulation_of_lymphocyte_chemotaxis	Biological Process	4	26	132	17313	4.23749680735131e-05	0.00296473437342901	4.37289061599836	20.1783216783217	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0002237	response_to_molecule_of_bacterial_origin	Biological Process	11	329	132	17313	4.4224262527548e-05	0.00298742518246436	4.35433940054118	4.38525835866261	0.0833333333333333	CARD16//CCL5//CCR5//CXCL10//FCGR2B//HAMP//IL10//PDCD1LG2//PTGIR//SELP//SLPI
GO:0070663	regulation_of_leukocyte_proliferation	Biological Process	9	222	132	17313	5.16632869242923e-05	0.00337361263615628	4.28681796657789	5.31726044226044	0.0681818181818182	CCL5//CCR2//CD209//CD38//FCGR2B//IL10//IL12RB1//MZB1//PDCD1LG2
GO:0006959	humoral_immune_response	Biological Process	11	340	132	17313	5.94912010626612e-05	0.00369960738273012	4.22554726305317	4.24338235294118	0.0833333333333333	C3//CCR2//CXCL10//HLA-DQB1//IGHA1//IGHG1//IGKC//LTF//LYZ//RNASE2//SLPI
GO:0045321	leukocyte_activation	Biological Process	19	910	132	17313	6.04325861395425e-05	0.00369960738273012	4.21872882024599	2.73848651348651	0.143939393939394	C3//CCL5//CLEC12A//FCGR2B//GAPT//IL10//IL7R//LAX1//LTF//LYZ//MILR1//PIGR//RNASE2//SIGLEC14//SLAMF8//SLPI//TLR8//TNFSF14//VNN1
GO:0002768	immune_response-regulating_cell_surface_receptor_signaling_pathway	Biological Process	13	475	132	17313	7.01220889808834e-05	0.00416270219131971	4.15414515448131	3.58961722488038	0.0984848484848485	CD209//CD38//FCER1A//FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1//LILRA4//PIGR
GO:2000406	positive_regulation_of_T_cell_migration	Biological Process	4	31	132	17313	8.65913858278075e-05	0.00498919190696102	4.06252530975547	16.9237536656892	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0050801	ion_homeostasis	Biological Process	17	792	132	17313	0.000109596298372072	0.00613426138602541	3.96020411395139	2.81528351698806	0.128787878787879	ATP6V1C2//CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//MYOC//PTGDR//PTGIR//SCNN1A//SCNN1B//SLAMF8//SLC34A2
GO:0002685	regulation_of_leukocyte_migration	Biological Process	8	194	132	17313	0.000121139839513489	0.00659202626685905	3.91671300602728	5.40862230552952	0.0606060606060606	BMP5//CCL5//CCR2//CXCL10//PLVAP//SELP//SLAMF8//TNFSF14
GO:0071219	cellular_response_to_molecule_of_bacterial_origin	Biological Process	8	195	132	17313	0.00012552340837565	0.00664595559480807	3.90127527672959	5.38088578088578	0.0606060606060606	CARD16//CCL5//CCR5//CXCL10//FCGR2B//HAMP//IL10//PDCD1LG2
GO:0050870	positive_regulation_of_T_cell_activation	Biological Process	8	201	132	17313	0.000154666912463367	0.00774041392970603	3.81060258398332	5.22026232473994	0.0606060606060606	CCL5//CCR2//CD209//IL12RB1//IL7R//PDCD1LG2//TNFSF14//VNN1
GO:0032496	response_to_lipopolysaccharide	Biological Process	10	316	132	17313	0.000155752391427116	0.00774041392970603	3.80756527644647	4.15060414269275	0.0757575757575758	CARD16//CCL5//CCR5//CXCL10//HAMP//IL10//PDCD1LG2//PTGIR//SELP//SLPI
GO:0007165	signal_transduction	Biological Process	58	5010	132	17313	0.000165178071660727	0.00774041392970603	3.7820476082799	1.51840863727091	0.439393939393939	ADGRE1//ADGRG5//ATP6V1C2//BMP5//C3//CASP5//CCL5//CCR2//CCR5//CCRL2//CD209//CD38//CXCL10//CYTL1//FCER1A//FCGR2B//FST//GPR141//GRHL3//HAMP//HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30//IGHA1//IGHG1//IGKC//IL10//IL12RB1//IL7R//KRT8//LAX1//LEFTY2//LILRA4//LPAR3//MYOC//OPN5//OR5P2//OR5P3//PDCD1LG2//PIGR//PLVAP//PRSS33//PTGDR//PTGIR//RGS18//RHEX//SELP//TLR8//TNFRSF11B//TNFRSF8//TNFRSF9//TNFSF14//TNFSF15//TP63//TSPAN32//WFIKKN2
GO:0016064	immunoglobulin_mediated_immune_response	Biological Process	8	203	132	17313	0.000165538876168218	0.00774041392970603	3.78109999752184	5.16883116883117	0.0606060606060606	C3//FCGR2B//GAPT//HLA-DQB1//IGHA1//IGHG1//IGKC//TLR8
GO:0002764	immune_response-regulating_signaling_pathway	Biological Process	14	590	132	17313	0.000165950681494463	0.00774041392970603	3.78002095977435	3.11224961479199	0.106060606060606	CD209//CD38//FCER1A//FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1//LILRA4//PIGR//TLR8
GO:0030886	negative_regulation_of_myeloid_dendritic_cell_activation	Biological Process	2	3	132	17313	0.000172213492488487	0.00779432836011756	3.76393282568292	87.4393939393939	0.0151515151515152	IL10//TSPAN32
GO:0001914	regulation_of_T_cell_mediated_cytotoxicity	Biological Process	4	37	132	17313	0.000175436239586002	0.00779432836011756	3.75588069018001	14.1793611793612	0.0303030303030303	FCGR2B//HLA-C//IL12RB1//IL7R
GO:0050891	multicellular_organismal_water_homeostasis	Biological Process	5	69	132	17313	0.000181516798402687	0.00779432836011756	3.74108317715126	9.50428194993412	0.0378787878787879	GRHL3//HAS2//SCNN1A//SCNN1B//TP63
GO:0019724	B_cell_mediated_immunity	Biological Process	8	206	132	17313	0.000183021492886885	0.00779432836011756	3.73749790647681	5.09355692850838	0.0606060606060606	C3//FCGR2B//GAPT//HLA-DQB1//IGHA1//IGHG1//IGKC//TLR8
GO:0019731	antibacterial_humoral_response	Biological Process	4	38	132	17313	0.000194923695509206	0.00795532332296949	3.71013536353309	13.8062200956938	0.0303030303030303	IGHA1//LTF//RNASE2//SLPI
GO:2000403	positive_regulation_of_lymphocyte_migration	Biological Process	4	38	132	17313	0.000194923695509206	0.00795532332296949	3.71013536353309	13.8062200956938	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0050864	regulation_of_B_cell_activation	Biological Process	8	209	132	17313	0.000201995887906461	0.00807571315119914	3.69465747153214	5.02044367116137	0.0606060606060606	CD38//FCGR2B//IGHA1//IGHG1//IGKC//IL10//MZB1//SLAMF8
GO:0019730	antimicrobial_humoral_response	Biological Process	6	111	132	17313	0.000206203966172404	0.00807907139463478	3.68570298565665	7.08968058968059	0.0454545454545455	CXCL10//IGHA1//LTF//LYZ//RNASE2//SLPI
GO:0060333	interferon-gamma-mediated_signaling_pathway	Biological Process	5	72	132	17313	0.000221897606482165	0.00849932477191674	3.65384738229793	9.1082702020202	0.0378787878787879	HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30
GO:0010820	positive_regulation_of_T_cell_chemotaxis	Biological Process	3	16	132	17313	0.000225607395681302	0.00849932477191674	3.6466466677608	24.5923295454545	0.0227272727272727	CCL5//CCR2//TNFSF14
GO:0050778	positive_regulation_of_immune_response	Biological Process	17	844	132	17313	0.00023360019621974	0.00863439215838623	3.63152679676035	2.64183003015941	0.128787878787879	C3//CCL5//CCR2//CD209//CD38//FCGR2B//HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//IL12RB1//LAX1//LTF//TLR8
GO:0001895	retina_homeostasis	Biological Process	5	74	132	17313	0.000252389017296246	0.00903403844143831	3.59792954733366	8.86210073710074	0.0378787878787879	IGHA1//IGKC//LTF//LYZ//PIGR
GO:0071346	cellular_response_to_interferon-gamma	Biological Process	7	163	132	17313	0.000253635586666211	0.00903403844143831	3.59578981227102	5.63259899609593	0.053030303030303	CCL5//HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30//IL12RB1
GO:0030104	water_homeostasis	Biological Process	5	75	132	17313	0.000268778721753507	0.00940245564134142	3.57060511579238	8.74393939393939	0.0378787878787879	GRHL3//HAS2//SCNN1A//SCNN1B//TP63
GO:0002407	dendritic_cell_chemotaxis	Biological Process	3	18	132	17313	0.000325094006917377	0.0108619060131669	3.48799103661493	21.8598484848485	0.0227272727272727	CCL5//CCR2//CCR5
GO:0090026	positive_regulation_of_monocyte_chemotaxis	Biological Process	3	18	132	17313	0.000325094006917377	0.0108619060131669	3.48799103661493	21.8598484848485	0.0227272727272727	CCL5//CCR2//CXCL10
GO:0071310	cellular_response_to_organic_substance	Biological Process	33	2362	132	17313	0.000330038655915617	0.0108619060131669	3.48143519022013	1.83245131244708	0.25	ATP6V1C2//CARD16//CCL5//CCR2//CCR5//CCRL2//CXCL10//FCGR2B//FOLR2//FST//HAMP//HAS2//HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30//IGHG1//IL10//IL12RB1//IL7R//KRT8//LEFTY2//PDCD1LG2//PLVAP//PTGDR//RHEX//TNFRSF11B//TNFRSF8//TNFRSF9//TNFSF14//TNFSF15//WFIKKN2
GO:0055080	cation_homeostasis	Biological Process	15	709	132	17313	0.000332677060127623	0.0108619060131669	3.47797714503881	2.7748749839723	0.113636363636364	ATP6V1C2//CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//PTGDR//PTGIR//SCNN1A//SCNN1B//SLAMF8
GO:2000404	regulation_of_T_cell_migration	Biological Process	4	44	132	17313	0.000346033777651227	0.011112789678996	3.46088150602934	11.9235537190083	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0070098	chemokine-mediated_signaling_pathway	Biological Process	5	80	132	17313	0.000363175090809647	0.0114751613370339	3.43988394620518	8.19744318181818	0.0378787878787879	CCL5//CCR2//CCR5//CCRL2//CXCL10
GO:0001501	skeletal_system_development	Biological Process	12	497	132	17313	0.000423137592568711	0.0131575641879699	3.37351838918088	3.16681909639656	0.0909090909090909	BARX2//BMP5//COL13A1//CYTL1//FST//HAS2//LTF//MDFI//MYOC//TNFRSF11B//TP63//WFIKKN2
GO:0002695	negative_regulation_of_leukocyte_activation	Biological Process	7	178	132	17313	0.00043230188919171	0.0132324906394775	3.36421286656271	5.1579417773238	0.053030303030303	CCR2//FCGR2B//IL10//LAX1//MILR1//PDCD1LG2//TSPAN32
GO:0048247	lymphocyte_chemotaxis	Biological Process	4	47	132	17313	0.000446704465682312	0.0134629853580254	3.34997970588614	11.1624758220503	0.0303030303030303	CCL5//CCR2//CH25H//CXCL10
GO:0006873	cellular_ion_homeostasis	Biological Process	14	652	132	17313	0.000457410203248069	0.0135767664873177	3.33969415200537	2.81629949804796	0.106060606060606	ATP6V1C2//CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//PTGDR//PTGIR//SLAMF8//SLC34A2
GO:0002274	myeloid_leukocyte_activation	Biological Process	13	578	132	17313	0.000476954929950649	0.0137069030033449	3.32152265785405	2.94994495124253	0.0984848484848485	C3//CCL5//CLEC12A//FCGR2B//LTF//LYZ//MILR1//PIGR//RNASE2//SIGLEC14//SLPI//TLR8//VNN1
GO:0002687	positive_regulation_of_leukocyte_migration	Biological Process	6	130	132	17313	0.000482785251266359	0.0137069030033449	3.31624600574841	6.0534965034965	0.0454545454545455	CCL5//CCR2//CXCL10//PLVAP//SELP//TNFSF14
GO:0050671	positive_regulation_of_lymphocyte_proliferation	Biological Process	6	130	132	17313	0.000482785251266359	0.0137069030033449	3.31624600574841	6.0534965034965	0.0454545454545455	CCL5//CCR2//CD209//CD38//IL12RB1//PDCD1LG2
GO:0032946	positive_regulation_of_mononuclear_cell_proliferation	Biological Process	6	131	132	17313	0.000502837716358176	0.0140722726620809	3.29857215462985	6.00728660652325	0.0454545454545455	CCL5//CCR2//CD209//CD38//IL12RB1//PDCD1LG2
GO:0034341	response_to_interferon-gamma	Biological Process	7	184	132	17313	0.000527158656473929	0.0145451240567947	3.2780586575364	4.98974802371542	0.053030303030303	CCL5//HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30//IL12RB1
GO:0001894	tissue_homeostasis	Biological Process	7	185	132	17313	0.000544465122045919	0.0148139885289994	3.2640299355375	4.96277641277641	0.053030303030303	CCR2//CYTL1//IGHA1//IGKC//LTF//LYZ//PIGR
GO:0001892	embryonic_placenta_development	Biological Process	5	88	132	17313	0.000563790783708722	0.0151296732230875	3.24888202782086	7.45222107438016	0.0378787878787879	ASCL2//BMP5//IL10//KRT8//MDFI
GO:1990869	cellular_response_to_chemokine	Biological Process	5	89	132	17313	0.000593738739449692	0.0154659723369908	3.22640461389968	7.36848825331971	0.0378787878787879	CCL5//CCR2//CCR5//CCRL2//CXCL10
GO:0071222	cellular_response_to_lipopolysaccharide	Biological Process	7	188	132	17313	0.00059911557069687	0.0154659723369908	3.22248939317903	4.883583172147	0.053030303030303	CARD16//CCL5//CCR5//CXCL10//HAMP//IL10//PDCD1LG2
GO:0036336	dendritic_cell_migration	Biological Process	3	22	132	17313	0.00060000709423752	0.0154659723369908	3.22184361466637	17.8853305785124	0.0227272727272727	CCL5//CCR2//CCR5
GO:0070665	positive_regulation_of_leukocyte_proliferation	Biological Process	6	137	132	17313	0.000637153838644089	0.0162101866221269	3.19575569606668	5.74419376244194	0.0454545454545455	CCL5//CCR2//CD209//CD38//IL12RB1//PDCD1LG2
GO:0007159	leukocyte_cell-cell_adhesion	Biological Process	4	52	132	17313	0.000658378320564225	0.0165354247434015	3.18152447824284	10.0891608391608	0.0303030303030303	CCL5//CCR2//CD209//SELP
GO:0048002	antigen_processing_and_presentation_of_peptide_antigen	Biological Process	7	192	132	17313	0.000678674013492656	0.0168027339872196	3.16833877967668	4.78184185606061	0.053030303030303	CD209//FCGR2B//HLA-C//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30
GO:0071677	positive_regulation_of_mononuclear_cell_migration	Biological Process	3	23	132	17313	0.000686175966808354	0.0168027339872196	3.16356449710074	17.1077075098814	0.0227272727272727	CCL5//CCR2//CXCL10
GO:0042102	positive_regulation_of_T_cell_proliferation	Biological Process	5	95	132	17313	0.000799205084386613	0.0193289229668318	3.09734176187664	6.90311004784689	0.0378787878787879	CCL5//CCR2//CD209//IL12RB1//PDCD1LG2
GO:0050866	negative_regulation_of_cell_activation	Biological Process	7	199	132	17313	0.000837892706005527	0.0195488480463365	3.07681159016811	4.61363636363636	0.053030303030303	CCR2//FCGR2B//IL10//LAX1//MILR1//PDCD1LG2//TSPAN32
GO:0030885	regulation_of_myeloid_dendritic_cell_activation	Biological Process	2	6	132	17313	0.000848214437947221	0.0195488480463365	3.0714943394365	43.719696969697	0.0151515151515152	IL10//TSPAN32
GO:0032687	negative_regulation_of_interferon-alpha_production	Biological Process	2	6	132	17313	0.000848214437947221	0.0195488480463365	3.0714943394365	43.719696969697	0.0151515151515152	IL10//LILRA4
GO:2000110	negative_regulation_of_macrophage_apoptotic_process	Biological Process	2	6	132	17313	0.000848214437947221	0.0195488480463365	3.0714943394365	43.719696969697	0.0151515151515152	CCL5//CCR5
GO:0019886	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_II	Biological Process	5	98	132	17313	0.00091986648682489	0.0207128557205743	3.03627520335339	6.69179035250464	0.0378787878787879	FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30
GO:0032649	regulation_of_interferon-gamma_production	Biological Process	5	98	132	17313	0.00091986648682489	0.0207128557205743	3.03627520335339	6.69179035250464	0.0378787878787879	CCR2//IL10//IL12RB1//PDCD1LG2//TLR8
GO:0002495	antigen_processing_and_presentation_of_peptide_antigen_via_MHC_class_II	Biological Process	5	99	132	17313	0.000962948009679465	0.0211956758535064	3.01639716014321	6.62419651056015	0.0378787878787879	FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30
GO:0002504	antigen_processing_and_presentation_of_peptide_or_polysaccharide_antigen_via_MHC_class_II	Biological Process	5	99	132	17313	0.000962948009679465	0.0211956758535064	3.01639716014321	6.62419651056015	0.0378787878787879	FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IFI30
GO:0055065	metal_ion_homeostasis	Biological Process	13	629	132	17313	0.00104219193822982	0.0226850445221357	2.98205229059724	2.71076022546611	0.0984848484848485	CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//PTGDR//PTGIR//SCNN1A//SCNN1B
GO:0042113	B_cell_activation	Biological Process	6	152	132	17313	0.00109533580048603	0.0235798113533201	2.96045271740736	5.17733253588517	0.0454545454545455	FCGR2B//GAPT//IL10//IL7R//LAX1//SLAMF8
GO:0060706	cell_differentiation_involved_in_embryonic_placenta_development	Biological Process	3	27	132	17313	0.00110834817472485	0.023600587763978	2.95532378959968	14.5732323232323	0.0227272727272727	ASCL2//KRT8//MDFI
GO:0001915	negative_regulation_of_T_cell_mediated_cytotoxicity	Biological Process	2	7	132	17313	0.00118156900808611	0.0245652656649966	2.9275409088553	37.474025974026	0.0151515151515152	FCGR2B//IL7R
GO:0015939	pantothenate_metabolic_process	Biological Process	2	7	132	17313	0.00118156900808611	0.0245652656649966	2.9275409088553	37.474025974026	0.0151515151515152	VNN1//VNN2
GO:0030003	cellular_cation_homeostasis	Biological Process	13	639	132	17313	0.00120190483000586	0.0245652656649966	2.92012991955427	2.66833831270451	0.0984848484848485	ATP6V1C2//CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//PTGDR//PTGIR//SLAMF8
GO:0030888	regulation_of_B_cell_proliferation	Biological Process	4	61	132	17313	0.00120381087485435	0.0245652656649966	2.91944173771176	8.60059612518629	0.0303030303030303	CD38//FCGR2B//IL10//MZB1
GO:0052548	regulation_of_endopeptidase_activity	Biological Process	10	414	132	17313	0.00128251086699033	0.0259014308085984	2.89193894633003	3.16809398331137	0.0757575757575758	C3//CARD16//CASP5//CSTA//LTF//SLPI//TNFSF14//TNFSF15//TP63//WFIKKN2
